,season,team_api_id,players
536,2008/2009,10189,"[38913.0, 35997.0, 68253.0, 27299.0, 27301.0, 27303.0, 30249.0, 30250.0, 27307.0, 30251.0, 25773.0, 2862.0, 49586.0, 27461.0, 26437.0, 37322.0, 27483.0, 36066.0, 30702.0, 30704.0, 57076.0]"
537,2009/2010,10189,"[37783.0, 27419.0, 68253.0, 35997.0, 180126.0, 27299.0, 27301.0, 39462.0, 27303.0, 30249.0, 27306.0, 27307.0, 25773.0, 2862.0, 32048.0, 171698.0, 98997.0, 128827.0, 19908.0, 106309.0, 27461.0, 26437.0, 184645.0, 30702.0]"
538,2010/2011,10189,"[210704.0, 37783.0, 38810.0, 27419.0, 68253.0, 209950.0, 180126.0, 30754.0, 27299.0, 37411.0, 27306.0, 25773.0, 36784.0, 171698.0, 30649.0, 30655.0, 71619.0, 19908.0, 26437.0, 184645.0, 27483.0, 243164.0, 40544.0, 67306.0, 72813.0, 101501.0]"
539,2011/2012,10189,"[210822.0, 40203.0, 66578.0, 68253.0, 180126.0, 209950.0, 37411.0, 27302.0, 27306.0, 36784.0, 49586.0, 171698.0, 43061.0, 30649.0, 128827.0, 30655.0, 26437.0, 190796.0, 114650.0, 27483.0, 243164.0, 72813.0, 30703.0, 40176.0, 101501.0]"
540,2012/2013,10189,"[210822.0, 40203.0, 145551.0, 66578.0, 68253.0, 36784.0, 20401.0, 171698.0, 43061.0, 30649.0, 128827.0, 26434.0, 26437.0, 190796.0, 304345.0, 30937.0, 27483.0, 25819.0, 243164.0, 72813.0, 30703.0, 40176.0, 101501.0]"
541,2013/2014,10189,"[145551.0, 68253.0, 27302.0, 36774.0, 20396.0, 36784.0, 171698.0, 49586.0, 43061.0, 33338.0, 343748.0, 26437.0, 27335.0, 190796.0, 441164.0, 304345.0, 27483.0, 243164.0, 425963.0, 72813.0, 30703.0, 40176.0, 178804.0, 101501.0]"
542,2014/2015,10189,"[71560.0, 145551.0, 114963.0, 408986.0, 68253.0, 158879.0, 530858.0, 530859.0, 36784.0, 171698.0, 49586.0, 43061.0, 33338.0, 343748.0, 26437.0, 27335.0, 441164.0, 190796.0, 30937.0, 304345.0, 243164.0, 95082.0, 425963.0, 72813.0, 213485.0, 40176.0, 178804.0]"
543,2015/2016,10189,"[145551.0, 266523.0, 68253.0, 49825.0, 530859.0, 461357.0, 36784.0, 171698.0, 49586.0, 179511.0, 33338.0, 31290.0, 343748.0, 190796.0, 172887.0, 304345.0, 243164.0, 237542.0, 95082.0, 425963.0, 213485.0]"
544,2008/2009,8721,"[69923.0, 12330.0, 15403.0, 30902.0, 19511.0, 30906.0, 31290.0, 27324.0, 30914.0, 30530.0, 37317.0, 38725.0, 27339.0, 38606.0, 39902.0, 30820.0, 30445.0, 27504.0, 34420.0]"
545,2009/2010,8721,"[69923.0, 37799.0, 12330.0, 15403.0, 114737.0, 30902.0, 19511.0, 33464.0, 31290.0, 27324.0, 30914.0, 30530.0, 37317.0, 38725.0, 27339.0, 38606.0, 39902.0, 30820.0, 30445.0, 37357.0, 27504.0, 34420.0]"
546,2010/2011,8721,"[26113.0, 31235.0, 31244.0, 212881.0, 201888.0, 27556.0, 35112.0, 12330.0, 15403.0, 114737.0, 30902.0, 19511.0, 75447.0, 33464.0, 31290.0, 30530.0, 37317.0, 42183.0, 27339.0, 30819.0, 30820.0, 30949.0, 30445.0, 37357.0, 27504.0, 34420.0]"
547,2011/2012,8721,"[40193.0, 115591.0, 27287.0, 201888.0, 27556.0, 291620.0, 30628.0, 36389.0, 35112.0, 108461.0, 114737.0, 75447.0, 19511.0, 30530.0, 37317.0, 27339.0, 27471.0, 27472.0, 101201.0, 119760.0, 27475.0, 10967.0, 30820.0, 30949.0, 34420.0, 39032.0, 27774.0]"
548,2012/2013,8721,"[40193.0, 26113.0, 31235.0, 115591.0, 119838.0, 298915.0, 36389.0, 35112.0, 30764.0, 19511.0, 28480.0, 30530.0, 37317.0, 27339.0, 163670.0, 20446.0, 259296.0, 30820.0, 30949.0, 24167.0, 104045.0, 34420.0, 39032.0, 27774.0]"
549,2013/2014,8721,"[40193.0, 31235.0, 115591.0, 147729.0, 178206.0, 119838.0, 201888.0, 298915.0, 30764.0, 354495.0, 28480.0, 37317.0, 27472.0, 188498.0, 163670.0, 259296.0, 30820.0, 30949.0, 104045.0, 169200.0, 27376.0, 27774.0]"
550,2014/2015,8721,"[40193.0, 115591.0, 161421.0, 147729.0, 167065.0, 178206.0, 298915.0, 30764.0, 27316.0, 36410.0, 354495.0, 28480.0, 37317.0, 188498.0, 163670.0, 259296.0, 30820.0, 104045.0, 27376.0, 169200.0, 178812.0, 27774.0]"
551,2015/2016,8721,"[40193.0, 115591.0, 161421.0, 147729.0, 520342.0, 167065.0, 178206.0, 38432.0, 298915.0, 27316.0, 36410.0, 638778.0, 28480.0, 37317.0, 188498.0, 170322.0, 163670.0, 243164.0, 259296.0, 30820.0, 58346.0, 104045.0, 169200.0, 178812.0, 27774.0]"
552,2008/2009,9810,"[37760.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 26383.0, 167065.0, 95904.0, 139822.0, 80564.0, 30912.0, 41923.0, 41034.0, 27467.0, 41931.0, 38863.0, 27472.0, 27471.0, 27475.0, 27478.0, 27481.0, 27484.0, 36060.0, 69864.0, 30572.0, 95088.0]"
553,2009/2010,9810,"[37760.0, 49550.0, 167065.0, 35997.0, 27305.0, 49586.0, 80564.0, 29622.0, 30912.0, 41923.0, 36554.0, 27467.0, 41931.0, 27471.0, 27472.0, 27475.0, 27476.0, 27478.0, 27481.0, 34267.0, 27484.0, 69864.0, 36076.0]"
554,2010/2011,9810,"[49550.0, 167065.0, 35997.0, 95904.0, 49586.0, 80564.0, 141370.0, 38601.0, 36554.0, 27467.0, 212814.0, 27471.0, 27472.0, 27475.0, 72532.0, 27476.0, 27478.0, 27481.0, 34267.0, 27484.0, 69864.0, 36076.0]"
555,2011/2012,9810,
556,2012/2013,9810,"[145550.0, 155534.0, 26894.0, 167065.0, 145561.0, 355356.0, 355357.0, 36389.0, 38188.0, 28081.0, 141370.0, 29631.0, 106309.0, 29257.0, 27467.0, 27475.0, 27478.0, 34267.0, 97762.0, 40054.0, 38647.0, 28284.0]"
557,2013/2014,9810,"[155534.0, 145550.0, 167065.0, 145561.0, 172321.0, 38181.0, 36775.0, 38188.0, 158257.0, 28081.0, 141370.0, 29631.0, 106309.0, 27475.0, 27478.0, 27352.0, 30937.0, 34267.0, 37087.0, 97762.0, 34420.0, 38647.0]"
558,2014/2015,9810,"[145550.0, 155534.0, 170775.0, 145561.0, 158234.0, 355357.0, 119838.0, 177953.0, 28081.0, 167094.0, 30530.0, 106309.0, 212814.0, 27475.0, 27478.0, 97762.0, 31718.0, 30703.0, 34420.0, 267380.0, 38647.0, 553597.0]"
559,2015/2016,9810,"[39045.0, 155534.0, 27155.0, 170775.0, 111897.0, 158234.0, 355357.0, 119838.0, 28081.0, 189237.0, 167094.0, 30530.0, 106309.0, 66757.0, 668362.0, 27475.0, 27478.0, 18904.0, 448859.0, 97762.0, 58354.0, 38647.0, 553597.0]"
560,2008/2009,9912,"[39828.0, 38170.0, 27418.0, 27297.0, 36007.0, 30266.0, 27451.0, 27452.0, 46014.0, 47551.0, 27460.0, 27462.0, 24138.0, 37201.0, 34262.0, 36056.0, 36058.0, 71017.0, 36091.0]"
561,2009/2010,9912,
562,2010/2011,9912,
563,2011/2012,9912,
564,2012/2013,9912,
565,2013/2014,9912,
566,2014/2015,9912,
567,2015/2016,9912,
568,2008/2009,8398,"[nan, nan, nan, 45189.0, 33285.0, 9124.0, 38828.0, 26799.0, 37558.0, 39734.0, 33082.0, 33339.0, 75467.0, 70610.0, 19674.0, 40923.0, 37733.0, 42221.0, 16368.0, 39796.0, 36090.0, 36092.0, 36093.0]"
569,2009/2010,8398,
570,2010/2011,8398,
571,2011/2012,8398,
572,2012/2013,8398,
573,2013/2014,8398,
574,2014/2015,8398,
575,2015/2016,8398,
576,2008/2009,9788,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 38793.0, 27412.0, 38167.0, 40985.0, 39066.0, 36380.0, 38432.0, 27425.0, 36390.0, 27306.0, 24632.0, 71353.0, 36029.0, 39997.0, 31936.0, 14533.0, 78279.0, 29257.0, 31187.0, 36057.0, 26588.0, 25948.0, 26472.0, 114025.0, 30701.0, 58358.0]"
577,2009/2010,9788,"[38793.0, 27412.0, 38167.0, 129944.0, 39066.0, 45466.0, 36380.0, 38432.0, 36007.0, 24632.0, 36029.0, 39997.0, 31936.0, 29257.0, 26588.0, 26472.0, 192625.0, 66940.0, 38398.0]"
578,2010/2011,9788,"[30854.0, 38793.0, 145551.0, 27412.0, 129944.0, 145561.0, 36380.0, 40735.0, 38432.0, 27425.0, 36007.0, 37292.0, 36029.0, 37313.0, 29257.0, 26588.0, 36060.0, 27232.0, 27488.0, 25957.0, 26472.0, 114025.0, 184554.0, 192625.0, 66940.0, 38398.0]"
579,2011/2012,9788,"[38432.0, 25957.0, 30854.0, 36007.0, 114025.0, 184554.0, 33579.0, 37292.0, 26588.0, 145551.0, 192625.0, 212881.0, 27412.0, 181333.0, 129944.0, 66940.0, 38398.0, 40735.0]"
580,2012/2013,9788,"[309505.0, 207236.0, 30854.0, 212881.0, 27412.0, 40735.0, 36007.0, 33579.0, 37292.0, 150201.0, 258245.0, 26588.0, 25957.0, 172901.0, 114025.0, 184554.0, 182892.0, 192625.0, 114044.0, 38398.0]"
581,2013/2014,9788,"[207236.0, 258245.0, 114025.0, 184554.0, 58346.0, 33579.0, 37292.0, 269788.0, 192625.0, 27412.0, 40735.0, 114044.0, 25819.0, 26588.0, 38398.0, 278815.0]"
582,2014/2015,9788,"[207236.0, 258245.0, 114025.0, 58346.0, 33579.0, 37292.0, 37357.0, 58351.0, 269788.0, 192625.0, 41618.0, 40735.0, 243829.0, 114044.0, 25819.0, 26588.0, 264190.0, 278815.0]"
583,2015/2016,9788,"[207236.0, 195207.0, 41618.0, 331542.0, 40735.0, 278815.0, 33579.0, 37292.0, 37678.0, 94916.0, 469701.0, 449232.0, 553555.0, 25819.0, 26588.0, 517346.0, 194533.0, 114025.0, 37357.0, 58351.0, 192625.0, 243829.0, 114044.0, 264190.0]"
584,2008/2009,8295,"[nan, 37377.0, 37376.0, nan, nan, 37381.0, 37383.0, 37384.0, 37385.0, 37387.0, 37388.0, 37389.0, 37390.0, 38672.0, 25364.0, 32788.0, 33686.0, 38183.0, 38206.0, 29631.0, 94916.0, 37326.0, 36059.0, 8932.0, 95081.0, 36076.0, 34413.0]"
585,2009/2010,8295,
586,2010/2011,8295,
587,2011/2012,8295,
588,2012/2013,8295,
589,2013/2014,8295,
590,2014/2015,8295,
591,2015/2016,8295,
592,2008/2009,9790,"[30598.0, 30987.0, 26778.0, 37787.0, 27293.0, 30749.0, 30496.0, 37156.0, 46887.0, 30764.0, 25524.0, 33338.0, 39106.0, 38216.0, 30668.0, 33101.0, 36183.0, 34650.0, 25565.0]"
593,2009/2010,9790,"[30987.0, 52243.0, 37787.0, 102301.0, 30749.0, 30496.0, 34602.0, 26675.0, 25524.0, 33338.0, 38843.0, 39106.0, 30918.0, 38216.0, 30668.0, 33101.0, 36183.0, 39141.0, 71017.0]"
594,2010/2011,9790,"[212866.0, 212867.0, 30987.0, 27155.0, 52243.0, 37787.0, 30749.0, 102301.0, 30496.0, 24104.0, 34602.0, 16300.0, 26675.0, 25524.0, 141113.0, 33338.0, 38843.0, 39106.0, 27461.0, 38216.0, 30668.0, 33101.0, 71017.0, 95082.0]"
595,2011/2012,9790,"[212867.0, 93064.0, 30987.0, 52243.0, 30749.0, 30496.0, 164385.0, 39847.0, 24104.0, 16300.0, 40108.0, 26675.0, 290868.0, 141113.0, 33338.0, 27461.0, 33101.0, 178781.0, 38628.0, 39141.0, 29673.0, 71017.0, 184821.0, 238838.0]"
596,2012/2013,9790,"[141699.0, 212867.0, 93064.0, 30987.0, 52243.0, 27424.0, 39847.0, 40108.0, 25005.0, 290868.0, 141113.0, 33338.0, 27461.0, 10967.0, 178781.0, 178784.0, 39141.0, 29673.0, 79982.0, 184821.0, 238838.0, 30840.0]"
597,2013/2014,9790,"[141699.0, 93064.0, 30986.0, 30987.0, 187666.0, 52243.0, 318618.0, 27424.0, 39847.0, 24104.0, 177715.0, 290868.0, 141113.0, 469700.0, 27461.0, 229844.0, 10967.0, 178781.0, 304733.0, 178784.0, 243425.0, 29673.0, 71017.0, 79982.0, 30840.0, 193530.0]"
598,2014/2015,9790,"[141699.0, 93064.0, 30986.0, 30987.0, 107281.0, 27424.0, 39847.0, 24104.0, 30764.0, 16300.0, 461356.0, 49847.0, 141113.0, 128827.0, 571709.0, 27461.0, 601592.0, 97747.0, 10967.0, 240348.0, 178781.0, 331625.0, 79982.0, 30966.0, 30840.0, 193530.0, 307069.0]"
599,2015/2016,9790,"[30986.0, 120845.0, 26255.0, 27424.0, 94885.0, 39847.0, 24104.0, 198316.0, 16300.0, 27316.0, 49847.0, 141113.0, 128827.0, 94658.0, 157252.0, 97747.0, 553557.0, 71768.0, 240348.0, 194533.0, 79982.0, 193530.0, 307069.0]"
600,2008/2009,8697,"[26368.0, 31235.0, 26257.0, 35989.0, 35606.0, 25366.0, 35991.0, 36378.0, 30252.0, 27310.0, 37550.0, 27313.0, 26545.0, 27315.0, 27316.0, 28480.0, 41927.0, 42321.0, 30697.0, 30827.0, 30706.0]"
601,2009/2010,8697,"[192770.0, 26257.0, 35989.0, 35606.0, 25366.0, 35991.0, 36378.0, 35996.0, 27310.0, 37550.0, 27313.0, 128689.0, 27315.0, 27316.0, 26545.0, 71353.0, 28480.0, 41927.0, 134217.0, 30688.0, 30827.0, 30706.0]"
602,2010/2011,8697,"[39940.0, 212879.0, 26257.0, 35989.0, 35606.0, 25366.0, 30616.0, 36889.0, 164259.0, 37550.0, 27313.0, 128689.0, 27315.0, 27316.0, 71353.0, 114364.0, 110148.0, 41927.0, 134217.0, 164190.0, 30688.0, 35818.0, 30706.0]"
603,2011/2012,8697,"[196489.0, 212879.0, 35989.0, 35606.0, 25366.0, 39455.0, 27438.0, 27313.0, 128689.0, 27316.0, 167094.0, 71353.0, 114364.0, 28480.0, 110148.0, 184645.0, 41927.0, 291015.0, 134217.0, 278866.0, 141396.0, 30827.0, 42860.0, 243828.0, 150007.0]"
604,2012/2013,8697,"[107920.0, 35989.0, 39455.0, 164259.0, 38440.0, 128689.0, 26675.0, 27316.0, 167094.0, 107588.0, 110148.0, 184645.0, 41927.0, 134217.0, 278867.0, 36180.0, 141396.0, 159452.0, 42860.0, 169200.0, 243828.0]"
605,2013/2014,8697,"[275328.0, 154245.0, 107920.0, 35989.0, 49825.0, 164259.0, 128689.0, 26675.0, 27316.0, 167094.0, 94139.0, 107588.0, 110148.0, 41927.0, 134217.0, 278867.0, 141396.0, 36180.0, 26195.0, 42860.0, 196205.0, 27512.0]"
606,2014/2015,8697,"[469764.0, 154245.0, 35852.0, 107920.0, 35989.0, 49825.0, 359202.0, 164259.0, 278823.0, 26675.0, 94139.0, 501568.0, 177475.0, 107588.0, 205893.0, 41927.0, 134217.0, 170322.0, 26195.0, 36180.0, 42860.0, 196205.0, 571379.0, 27512.0, 303484.0]"
607,2015/2016,8697,"[469764.0, 166917.0, 515333.0, 35852.0, 196366.0, 637199.0, 520979.0, 35989.0, 25366.0, 602523.0, 177953.0, 620578.0, 164259.0, 278823.0, 107588.0, 205893.0, 134217.0, 193866.0, 617044.0, 36180.0, 172388.0, 42860.0, 196205.0, 467318.0, 536440.0, 303484.0]"
608,2008/2009,8177,"[nan, 31244.0, 36130.0, 30886.0, 24104.0, 45352.0, 16300.0, 29356.0, 103089.0, 36788.0, 42297.0, 27330.0, 27336.0, 38729.0, 13518.0, 37332.0, 25815.0, 25819.0, 30819.0, 30693.0, 30698.0]"
609,2009/2010,8177,"[nan, nan, 147717.0, 31244.0, 42898.0, 11027.0, 32920.0, 36130.0, 24104.0, 50345.0, 27307.0, 16300.0, 29356.0, 42297.0, 30266.0, 27336.0, 38601.0, 13518.0, 37332.0, 36181.0, 25815.0, 25819.0, 30819.0, 27363.0, 29543.0, 157288.0, 141814.0]"
610,2010/2011,8177,
611,2011/2012,8177,"[106369.0, 36878.0, 11027.0, 35988.0, 25365.0, 27155.0, 38170.0, 40605.0, 102301.0, 36130.0, 23587.0, 50345.0, 27307.0, 26545.0, 42297.0, 239946.0, 178770.0, 25819.0, 29543.0, 36076.0, 193530.0]"
612,2012/2013,8177,
613,2013/2014,8177,"[36878.0, 212881.0, 27155.0, 36889.0, 40985.0, 20125.0, 40094.0, 40605.0, 50345.0, 12330.0, 27307.0, 40108.0, 27306.0, 278831.0, 26545.0, 42297.0, 434259.0, 310355.0, 36057.0, 38364.0, 212960.0, 29543.0, 95081.0]"
614,2014/2015,8177,"[36878.0, 27155.0, 40985.0, 40605.0, 20125.0, 40094.0, 31906.0, 12330.0, 40108.0, 278831.0, 26545.0, 166452.0, 42297.0, 113340.0, 91984.0, 39379.0, 36181.0, 36057.0, 212960.0, 141161.0, 95081.0, 30839.0, 229759.0]"
615,2015/2016,8177,"[36878.0, 212881.0, 40985.0, 40094.0, 31906.0, 12330.0, 27306.0, 40108.0, 278831.0, 166452.0, 42297.0, 113340.0, 298823.0, 668362.0, 91984.0, 39379.0, 196311.0, 95081.0, 425962.0, 36084.0, 229759.0]"
616,2008/2009,8722,"[37249.0, 39810.0, 147731.0, 27550.0, 36395.0, 114492.0, 26173.0, 36031.0, 38848.0, 94915.0, 33348.0, 30789.0, 38215.0, 42184.0, 37321.0, 38217.0, 23628.0, 34381.0, 39805.0, 97491.0, 37984.0, 27255.0, 34045.0]"
617,2009/2010,8722,"[37249.0, 39810.0, 37389.0, 147731.0, 27548.0, 36395.0, 114492.0, 26173.0, 38848.0, 30789.0, 38215.0, 38217.0, 23628.0, 97491.0, 99031.0, 50395.0, 38492.0, 37984.0, 32118.0, 27255.0, 185336.0, 34045.0]"
618,2010/2011,8722,"[37249.0, 39810.0, 37381.0, 37389.0, 147731.0, 27284.0, 96539.0, 114211.0, 36395.0, 38188.0, 114492.0, 26173.0, 38848.0, 200515.0, 30789.0, 38215.0, 97491.0, 97493.0, 50395.0, 108401.0, 178803.0, 178804.0, 13428.0, 32118.0, 185336.0, 34045.0]"
619,2011/2012,8722,"[37249.0, 39810.0, 37381.0, 27284.0, 200601.0, 114211.0, 36395.0, 38188.0, 31290.0, 114492.0, 38848.0, 97486.0, 97491.0, 97493.0, 177891.0, 108524.0, 108401.0, 13428.0, 178804.0, 32118.0, 185336.0]"
620,2012/2013,8722,
621,2013/2014,8722,
622,2014/2015,8722,"[307210.0, 196366.0, 28435.0, 212377.0, 264221.0, 450976.0, 167589.0, 22824.0, 36395.0, 166449.0, 36934.0, 127945.0, 24138.0, 212815.0, 476769.0, 313825.0, 459493.0, 238438.0, 13428.0, 36086.0, 27255.0, 185336.0]"
623,2015/2016,8722,"[307210.0, 387727.0, 28435.0, 177941.0, 212377.0, 450976.0, 167589.0, 22824.0, 166449.0, 71605.0, 303800.0, 36934.0, 231753.0, 127945.0, 212815.0, 238438.0, 259439.0, 36086.0, 27255.0, 260470.0]"
624,2008/2009,9911,"[nan, nan, nan, 38668.0, 28435.0, 17312.0, 39843.0, 39844.0, 36008.0, 30256.0, 43061.0, 33336.0, 30776.0, 30652.0, 30272.0, 31299.0, 96209.0, 36051.0, 39892.0, 12246.0, 27607.0, 39898.0, 42331.0, 30434.0, 93039.0, 27255.0, 27514.0]"
625,2009/2010,9911,"[38668.0, 28435.0, 17312.0, 39843.0, 39844.0, 40495.0, 30256.0, 43061.0, 33336.0, 30776.0, 128827.0, 30652.0, 39494.0, 36051.0, 39892.0, 178771.0, 12246.0, 27607.0, 39898.0, 42331.0, 30434.0, 93039.0, 32760.0, 27514.0, 11263.0]"
626,2010/2011,9911,
627,2011/2012,9911,
628,2012/2013,9911,
629,2013/2014,9911,
630,2014/2015,9911,
631,2015/2016,9911,
632,2008/2009,9789,"[37385.0, 35990.0, 36132.0, 36388.0, 20396.0, 30255.0, 30640.0, 34102.0, 43319.0, 27335.0, 414794.0, 36054.0, 94685.0, 27358.0, 27360.0, 27363.0, 27365.0, 31718.0, 71399.0, 30707.0, 79737.0, 27514.0, 35708.0, 40190.0]"
633,2009/2010,9789,"[27360.0, 36388.0, 27365.0, 31718.0, 71399.0, 36132.0, 20396.0, 27358.0, 30255.0, 18576.0, 30707.0, 35990.0, 43319.0, 40190.0, 36054.0, 94652.0, 94685.0, 37374.0]"
634,2010/2011,9789,"[94685.0, 144993.0, 36388.0, 27365.0, 71399.0, 93447.0, 20396.0, 34413.0, 13518.0, 30255.0, 18576.0, 27358.0, 177714.0, 30707.0, 43319.0, 94652.0, 69149.0, 37374.0]"
635,2011/2012,9789,"[178818.0, 93447.0, 18576.0, 265363.0, 69149.0, 36388.0, 20396.0, 30255.0, 177714.0, 43319.0, 94652.0, 13518.0, 163670.0, 94685.0, 27358.0, 144993.0, 71399.0, 34413.0, 30707.0, 37374.0]"
636,2012/2013,9789,"[178818.0, 93447.0, 331542.0, 129944.0, 27418.0, 212892.0, 69149.0, 36388.0, 20396.0, 177714.0, 43319.0, 94652.0, 13518.0, 163670.0, 94685.0, 27358.0, 27365.0, 71399.0, 141161.0, 30707.0, 260470.0, 37374.0]"
637,2013/2014,9789,"[178818.0, 93447.0, 331528.0, 387727.0, 331542.0, 129944.0, 27418.0, 69149.0, 39455.0, 36388.0, 150565.0, 43319.0, 94652.0, 343757.0, 13518.0, 73167.0, 423631.0, 94685.0, 27358.0, 27492.0, 27365.0, 71399.0, 141161.0, 30707.0, 37374.0]"
638,2014/2015,9789,"[178818.0, 331528.0, 387727.0, 129944.0, 27418.0, 69149.0, 39455.0, 36388.0, 150565.0, 303912.0, 50345.0, 43319.0, 94652.0, 13518.0, 73167.0, 185175.0, 94685.0, 27358.0, 144993.0, 27365.0, 71399.0, 30707.0, 161660.0, 37374.0]"
639,2015/2016,9789,"[178818.0, 331528.0, 331542.0, 129944.0, 212892.0, 39455.0, 27427.0, 36388.0, 150565.0, 688295.0, 303912.0, 50345.0, 637753.0, 521421.0, 13518.0, 73167.0, 112978.0, 94685.0, 27358.0, 144993.0, 27365.0, 71399.0, 130667.0, 37374.0]"
640,2008/2009,10269,"[22535.0, 40203.0, 37401.0, 29471.0, 30628.0, 38188.0, 36146.0, 30648.0, 27320.0, 38842.0, 27326.0, 34112.0, 34113.0, 34114.0, 43211.0, 41559.0, 97752.0, 42346.0, 27642.0, 27774.0]"
641,2009/2010,10269,"[22535.0, 40203.0, 37401.0, 41244.0, 29471.0, 30628.0, 25772.0, 36146.0, 30648.0, 26169.0, 27320.0, 38842.0, 29631.0, 34113.0, 34114.0, 41559.0, 97752.0, 24791.0, 119525.0, 141161.0, 42346.0, 94841.0, 27642.0, 27774.0]"
642,2010/2011,10269,"[22535.0, 40203.0, 37401.0, 41244.0, 29471.0, 41888.0, 36132.0, 94885.0, 25772.0, 36146.0, 27320.0, 38842.0, 27324.0, 29631.0, 20694.0, 24791.0, 97752.0, 141145.0, 141146.0, 27234.0, 30835.0, 94841.0, 27642.0, 27774.0]"
643,2011/2012,10269,"[37401.0, 41244.0, 26782.0, 29471.0, 36132.0, 25772.0, 36146.0, 38842.0, 27324.0, 29631.0, 157252.0, 20694.0, 24791.0, 97752.0, 27234.0, 141161.0, 30964.0, 36084.0, 94841.0, 27642.0]"
644,2012/2013,10269,"[215170.0, 276738.0, 102301.0, 26782.0, 29471.0, 36132.0, 27302.0, 298923.0, 25772.0, 36146.0, 38842.0, 27324.0, 157252.0, 101201.0, 20694.0, 24791.0, 27234.0, 58351.0, 36084.0, 30964.0, 94841.0, 27642.0]"
645,2013/2014,10269,"[276738.0, 212892.0, 26782.0, 29471.0, 450980.0, 36005.0, 246571.0, 298923.0, 36146.0, 38842.0, 27324.0, 157252.0, 97734.0, 115670.0, 141145.0, 29145.0, 304348.0, 27234.0, 58351.0, 36084.0, 94841.0, 27642.0, 317822.0, 36479.0]"
646,2014/2015,10269,"[276738.0, 121093.0, 89240.0, 212892.0, 29471.0, 450980.0, 298923.0, 281012.0, 177720.0, 27324.0, 157252.0, 97734.0, 45272.0, 141145.0, 27234.0, 132843.0, 36084.0, 212470.0, 94841.0, 514301.0, 317822.0, 36479.0]"
647,2015/2016,10269,"[89240.0, 69149.0, 29471.0, 450980.0, 298923.0, 281012.0, 177720.0, 365624.0, 47547.0, 27324.0, 94652.0, 107717.0, 97734.0, 68813.0, 143442.0, 45272.0, 141145.0, 27234.0, 304355.0, 132843.0, 182892.0, 182893.0, 514301.0, 317822.0]"
648,2008/2009,9904,"[nan, nan, nan, nan, 37380.0, 39045.0, 30854.0, 27654.0, nan, nan, 25483.0, 23819.0, 27286.0, 35607.0, 39834.0, 39840.0, 27314.0, 36552.0, 27341.0, 27346.0, 27349.0, 115670.0, 27351.0, 27352.0, 30811.0, 34400.0, 30821.0, 36072.0, 118386.0, 27518.0]"
649,2009/2010,9904,"[12288.0, nan, 37380.0, 30854.0, 22535.0, 25483.0, 23819.0, 71563.0, 39834.0, 39840.0, 36005.0, 28081.0, 27314.0, 27330.0, 30922.0, 27341.0, 27349.0, 115670.0, 27351.0, 27352.0, 36186.0, 30811.0, 34400.0, 30821.0, 36072.0, 47357.0, 27518.0]"
650,2010/2011,9904,"[37380.0, 200965.0, 23819.0, 25483.0, 39834.0, 39840.0, 36005.0, 26928.0, 28081.0, 94916.0, 27518.0, 115670.0, 27351.0, 29145.0, 36186.0, 30811.0, 24167.0, 47357.0, 95230.0, 41087.0]"
651,2011/2012,9904,"[37380.0, 25483.0, 207118.0, 39834.0, 72735.0, 39840.0, 36005.0, 30250.0, 26928.0, 27330.0, 94916.0, 115670.0, 27351.0, 29145.0, 36186.0, 30811.0, 24167.0, 47357.0, 41087.0]"
652,2012/2013,9904,"[37380.0, 39045.0, 30986.0, 38795.0, 25483.0, 69008.0, 39834.0, 72735.0, 39840.0, 36005.0, 116645.0, 30250.0, 27314.0, 212915.0, 129462.0, 27330.0, 94916.0, 112976.0, 115670.0, 29145.0, 36186.0, 30811.0, 47357.0, 41087.0]"
653,2013/2014,9904,"[200965.0, 39045.0, 38795.0, 25483.0, 69008.0, 72735.0, 39840.0, 179491.0, 116645.0, 30250.0, 27314.0, 212915.0, 78908.0, 501569.0, 94916.0, 69833.0, 36186.0, 30811.0, 79982.0, 240367.0, 260470.0, 47357.0, 41087.0]"
654,2014/2015,9904,"[25990.0, 115847.0, 25483.0, 69008.0, 172321.0, 179491.0, 243493.0, 116645.0, 30250.0, 27314.0, 129462.0, 78908.0, 41667.0, 94916.0, 570956.0, 36186.0, 26330.0, 80229.0, 78314.0, 240367.0, 260470.0, 47357.0, 41087.0]"
655,2015/2016,9904,"[469763.0, 26374.0, 115847.0, 204169.0, 664970.0, 25483.0, 69008.0, 748432.0, 179491.0, 116645.0, 36774.0, 303913.0, 37550.0, 27314.0, 466482.0, 212915.0, 375732.0, 78908.0, 501569.0, 176201.0, 36186.0, 169569.0, 80229.0, 237541.0, 78314.0, 692973.0, 240367.0, 112119.0, 556029.0, 41087.0]"
656,2008/2009,8226,"[36491.0, 78990.0, 147729.0, 27411.0, 35996.0, 42909.0, 40093.0, 39841.0, 36775.0, 36011.0, 29622.0, 59582.0, 38213.0, 35411.0, 95574.0, 167008.0, 121957.0, 29543.0, 141160.0, 30703.0, 40176.0, 36084.0, 29303.0]"
